2024-09-22 21:57:32,853 - AX: 64280, AY: 1292, AZ: 16156
2024-09-22 21:57:32,870 - AX: 64208, AY: 1528, AZ: 16320
2024-09-22 21:57:32,873 - AX: 64208, AY: 1472, AZ: 16268
2024-09-22 21:57:32,890 - AX: 64296, AY: 1444, AZ: 16068
2024-09-22 21:57:32,893 - AX: 64168, AY: 1552, AZ: 16328
2024-09-22 21:57:32,910 - AX: 64188, AY: 1704, AZ: 16248
2024-09-22 21:57:32,913 - AX: 64232, AY: 1280, AZ: 16300
2024-09-22 21:57:32,930 - AX: 64208, AY: 1476, AZ: 16336
2024-09-22 21:57:32,933 - AX: 64064, AY: 1504, AZ: 16244
2024-09-22 21:57:32,950 - AX: 64120, AY: 1500, AZ: 16148
2024-09-22 21:57:32,953 - AX: 64496, AY: 1304, AZ: 16152
2024-09-22 21:57:33,030 - AX: 64208, AY: 1440, AZ: 16372
2024-09-22 21:57:33,033 - AX: 64144, AY: 1432, AZ: 15920
2024-09-22 21:57:33,042 - AX: 64108, AY: 1596, AZ: 16280
2024-09-22 21:57:33,050 - AX: 64196, AY: 1552, AZ: 16264
2024-09-22 21:57:33,117 - AX: 64100, AY: 1676, AZ: 16316
2024-09-22 21:57:33,135 - AX: 64472, AY: 1504, AZ: 16408
2024-09-22 21:57:33,137 - AX: 64164, AY: 1508, AZ: 16292
2024-09-22 21:57:33,153 - AX: 64128, AY: 1768, AZ: 16324
2024-09-22 21:57:33,162 - AX: 64172, AY: 1512, AZ: 16220
2024-09-22 21:57:33,173 - AX: 64164, AY: 1548, AZ: 16252
2024-09-22 21:57:33,177 - AX: 64324, AY: 1596, AZ: 16312
2024-09-22 21:57:33,194 - AX: 64148, AY: 1572, AZ: 16248
2024-09-22 21:57:33,197 - AX: 64096, AY: 1524, AZ: 16380
2024-09-22 21:57:33,213 - AX: 64188, AY: 1444, AZ: 16344
2024-09-22 21:57:33,217 - AX: 64236, AY: 1536, AZ: 16240
2024-09-22 21:57:33,230 - AX: 64212, AY: 1492, AZ: 16348
